comuna,titulo,precio_clp,habitaciones,banos,superficie_m2,estacionamientos,fecha_publicacion,codigo_aviso,url,tipo_publicacion,tipo_propiedad,precio_uf
Ñuñoa,"Ñuñoa, San eugenio 1209 metro ñuble",510000.0,1.0,1.0,40.0,,29/06/2026,123340316,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-1209-metro-nuble/123340316,arriendo-mensual,departamento,12.486292621408998
Ñuñoa,"Ñuñoa, Sucre 2455",590000.0,1.0,1.0,38.0,1.0,29/06/2026,123337760,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/sucre-2455/123337760,arriendo-mensual,departamento,14.444926758100605
Ñuñoa,"Ñuñoa, Gran oportunidad! (172977)",500000.0,3.0,1.0,56.0,,29/06/2026,123324016,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/gran-oportunidad-172977/123324016,arriendo-mensual,departamento,12.241463354322546
Ñuñoa,"Ñuñoa, José Domingo Cañas",690000.0,2.0,2.0,62.0,,28/06/2026,83729367,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/jose-domingo-canas/83729367,arriendo-mensual,departamento,16.893219428965114
Ñuñoa,"Ñuñoa, San Eugenio",480000.0,1.0,1.0,33.0,1.0,28/06/2026,123227831,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio/123227831,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, San Eugenio 1485",450000.0,1.0,1.0,40.0,,28/06/2026,123222538,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-1485/123222538,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Metro m eyzaguirre - av sucre 2 estac. (172599)",1000000.0,3.0,2.0,94.0,2.0,27/06/2026,123137559,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-m-eyzaguirre-av-sucre-2-estac-172599/123137559,arriendo-mensual,departamento,24.482926708645092
Ñuñoa,"Ñuñoa, Arriendo Depto frente Portal Ñuñoa 2D 2B (172539)",650000.0,2.0,2.0,55.0,1.0,27/06/2026,123129453,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-depto-frente-portal-nunoa-2d-2b-172539/123129453,arriendo-mensual,departamento,15.91390236061931
Ñuñoa,"Ñuñoa, Dublé Almeyda / Rafael Prado",1600000.0,3.0,3.0,111.0,,27/06/2026,123122307,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/duble-almeyda-rafael-prado/123122307,arriendo-mensual,departamento,39.17268273383215
Ñuñoa,"Ñuñoa, Hamburgo - Metro Simón Bolivar (167529)",620000.0,1.0,1.0,49.0,1.0,26/06/2026,120250984,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/hamburgo-metro-simon-bolivar-167529/120250984,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, guillermo mann 1401",400000.0,1.0,1.0,38.0,,26/06/2026,123027115,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/123027115,arriendo-mensual,departamento,9.793170683458037
Ñuñoa,"Ñuñoa, Sector parque san eugenio",410000.0,1.0,1.0,43.0,1.0,26/06/2026,123023327,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/sector-parque-san-eugenio/123023327,arriendo-mensual,departamento,10.037999950544489
Ñuñoa,"Ñuñoa, Av. Irarrazaval - plaza ñuñoa",560000.0,1.0,1.0,38.0,,26/06/2026,123023148,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-irarrazaval-plaza-nunoa/123023148,arriendo-mensual,departamento,13.710438956841251
Ñuñoa,"Ñuñoa, Av. Irarrazaval - plaza ñuñoa",720000.0,2.0,2.0,45.0,,26/06/2026,123023114,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-irarrazaval-plaza-nunoa/123023114,arriendo-mensual,departamento,17.627707230224466
Ñuñoa,"Ñuñoa, Av. Grecia / Obispo Orrego",650000.0,3.0,2.0,61.0,1.0,26/06/2026,123017655,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-grecia-obispo-orrego/123017655,arriendo-mensual,departamento,15.91390236061931
Ñuñoa,"Ñuñoa, Eiiecer parada/battle ordoñez",653516.64,2.0,1.0,50.0,1.0,26/06/2026,123015534,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/eiiecer-parada-battle-ordonez/123015534,arriendo-mensual,departamento,16.0
Ñuñoa,"Ñuñoa, Irarrázaval /Pedro de Valdivia",449292.69,1.0,1.0,28.0,1.0,25/06/2026,123007222,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/irarrazaval-pedro-de-valdivia/123007222,arriendo-mensual,departamento,11.0
Ñuñoa,"Ñuñoa, Linda vista a una cuadra de irarrázaval (171979)",560000.0,1.0,1.0,40.0,1.0,25/06/2026,123001643,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/linda-vista-a-una-cuadra-de-irarrazaval-171979/123001643,arriendo-mensual,departamento,13.710438956841251
Ñuñoa,"Ñuñoa, Carmen Covarrubias 260",800000.0,2.0,2.0,65.0,1.0,25/06/2026,121160167,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/carmen-covarrubias-260/121160167,arriendo-mensual,departamento,19.586341366916074
Ñuñoa,"Ñuñoa, Las Palmeras/ José Pedro Alessandri",720000.0,2.0,2.0,54.0,1.0,25/06/2026,122998270,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/las-palmeras-jose-pedro-alessandri/122998270,arriendo-mensual,departamento,17.627707230224466
Ñuñoa,"Ñuñoa, Depto. 1d 1b 1e 1b ñuñoa (172310)",600000.0,1.0,1.0,40.0,1.0,25/06/2026,122995132,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-1d-1b-1e-1b-nunoa-172310/122995132,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Depto 2D 2B Mariposa Estrenar $780.000. Metro Ñuble (172185)",780000.0,2.0,2.0,60.0,1.0,25/06/2026,122995003,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-2d-2b-mariposa-estrenar-780-000-metro-nuble-172185/122995003,arriendo-mensual,departamento,19.096682832743173
Ñuñoa,"Ñuñoa, Promoción Arriendo 2D2B Metro Irarrázaval (171731)",694361.43,2.0,2.0,52.4,,25/06/2026,122952272,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/promocion-arriendo-2d2b-metro-irarrazaval-171731/122952272,arriendo-mensual,departamento,17.0
Ñuñoa,"Ñuñoa, Promoción Arriendo 1D1B Metro Irarrázaval (171727)",530982.27,1.0,1.0,34.67,,25/06/2026,122952249,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/promocion-arriendo-1d1b-metro-irarrazaval-171727/122952249,arriendo-mensual,departamento,13.0
Ñuñoa,"Ñuñoa, Excelente conectividad (171738)",612671.85,2.0,2.0,60.0,1.0,25/06/2026,122948578,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/excelente-conectividad-171738/122948578,arriendo-mensual,departamento,15.0
Ñuñoa,"Ñuñoa, Arriendo Dpto Barrio Ñuñoa (171996)",550000.0,1.0,1.0,34.0,1.0,25/06/2026,122942787,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-dpto-barrio-nunoa-171996/122942787,arriendo-mensual,departamento,13.465609689754801
Ñuñoa,"Ñuñoa, Arriendo Zañartu excelente distribución.Ñuñoa (171885)",620000.0,2.0,2.0,50.0,1.0,25/06/2026,122941169,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-zanartu-excelente-distribucion-nunoa-171885/122941169,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, Tranquila Vida de Barrio (172014)",620000.0,2.0,2.0,55.0,1.0,25/06/2026,122938111,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/tranquila-vida-de-barrio-172014/122938111,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, Oportunidad de Inversión en Zona Céntrica (172312)",600000.0,1.0,1.0,45.0,1.0,25/06/2026,122933942,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/oportunidad-de-inversion-en-zona-centrica-172312/122933942,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Lo encalada 151",460000.0,1.0,1.0,34.0,1.0,24/06/2026,33586712,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/lo-encalada-151/33586712,arriendo-mensual,departamento,11.262146285976742
Ñuñoa,"Ñuñoa, Gaspar Villaroel 1840",440000.0,1.0,1.0,35.0,,24/06/2026,122847229,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/gaspar-villaroel-1840/122847229,arriendo-mensual,departamento,10.77248775180384
Ñuñoa,"Ñuñoa, Til Til / Rodrigo de Araya / Ñuñoa",430000.0,1.0,1.0,38.0,1.0,24/06/2026,122841715,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/til-til-rodrigo-de-araya-nunoa/122841715,arriendo-mensual,departamento,10.52765848471739
Ñuñoa,"Ñuñoa, Metro Irarrázaval",816895.8,2.0,2.0,75.0,1.0,24/06/2026,122839890,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-irarrazaval/122839890,arriendo-mensual,departamento,20.0
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",450000.0,2.0,1.0,41.0,,24/06/2026,120861624,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/120861624,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Exequiel Fernández / Eduardo Castillo Velasco",500000.0,1.0,1.0,40.0,,24/06/2026,122836141,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/exequiel-fernandez-eduardo-castillo-velasco/122836141,arriendo-mensual,departamento,12.241463354322546
Ñuñoa,"Ñuñoa, Zañartu 980",499000.0,2.0,2.0,55.0,1.0,24/06/2026,122832554,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-980/122832554,arriendo-mensual,departamento,12.216980427613901
Ñuñoa,"Ñuñoa, San Eugenio 1331, Ñuñoa, Región Metropolitana de Santiago 7750000, Chile",410000.0,1.0,1.0,46.0,1.0,24/06/2026,122827406,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-1331-nunoa-region-metropolitana-de-santiago-7750000-chile/122827406,arriendo-mensual,departamento,10.037999950544489
Ñuñoa,"Ñuñoa, Doctor Guillermo Mann 1401, Ñuñoa, Región Metropolitana de Santiago 7750000, Chile",450000.0,1.0,1.0,32.0,1.0,24/06/2026,122825615,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/doctor-guillermo-mann-1401-nunoa-region-metropolitana-de-santiago-7750000-chile/122825615,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Plaza Egaña",700000.0,1.0,1.0,45.0,1.0,24/06/2026,122824781,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/plaza-egana/122824781,arriendo-mensual,departamento,17.138048696051566
Ñuñoa,"Ñuñoa, Avenida Zañartu 1100, Ñuñoa, Santiago Metropolitan Region 7750000, Chile",390000.0,1.0,1.0,22.0,1.0,24/06/2026,122823479,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avenida-zanartu-1100-nunoa-santiago-metropolitan-region-7750000-chile/122823479,arriendo-mensual,departamento,9.548341416371587
Ñuñoa,"Ñuñoa, Seminario",490000.0,1.0,1.0,36.0,,24/06/2026,81987127,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/seminario/81987127,arriendo-mensual,departamento,11.996634087236096
Ñuñoa,"Ñuñoa, Zañartu",560000.0,2.0,2.0,55.0,,23/06/2026,51804354,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/51804354,arriendo-mensual,departamento,13.710438956841251
Ñuñoa,"Ñuñoa, Metro Plaza Egaña",625000.0,1.0,1.0,48.0,1.0,23/06/2026,122768684,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-plaza-egana/122768684,arriendo-mensual,departamento,15.301829192903183
Ñuñoa,"Ñuñoa, Jose pedro alessandri - a pasos futura linea 8",450000.0,1.0,1.0,39.0,,23/06/2026,122768361,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/jose-pedro-alessandri-a-pasos-futura-linea-8/122768361,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Zañartu 1100",560000.0,2.0,2.0,65.0,1.0,23/06/2026,122765992,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-1100/122765992,arriendo-mensual,departamento,13.710438956841251
Ñuñoa,"Ñuñoa, 58m2 - 2 dorm 2 baños + 1 bodega",600000.0,2.0,2.0,58.0,,23/06/2026,122762284,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/58m2-2-dorm-2-banos-1-bodega/122762284,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Metro irarrazaval",480000.0,1.0,1.0,40.0,1.0,23/06/2026,122759767,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-irarrazaval/122759767,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Eliecer Parada / Emilia Tellez",776051.01,2.0,2.0,67.0,1.0,23/06/2026,122758646,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/eliecer-parada-emilia-tellez/122758646,arriendo-mensual,departamento,19.0
Ñuñoa,"Ñuñoa, Av Gracia / San Eugeneo",750000.0,1.0,1.0,43.0,,23/06/2026,122749466,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-gracia-san-eugeneo/122749466,arriendo-mensual,departamento,18.362195031483818
Ñuñoa,"Ñuñoa, Avenida Vicuña Mackenna",350000.0,1.0,1.0,37.0,1.0,23/06/2026,89599604,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avenida-vicuna-mackenna/89599604,arriendo-mensual,departamento,8.569024348025783
Ñuñoa,"Ñuñoa, Hernán Cortez con Suecia",735206.22,2.0,2.0,80.0,1.0,22/06/2026,73411958,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/hernan-cortez-con-suecia/73411958,arriendo-mensual,departamento,18.0
Ñuñoa,"Ñuñoa, Zañartu",400000.0,1.0,1.0,38.0,,22/06/2026,82696670,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/82696670,arriendo-mensual,departamento,9.793170683458037
Ñuñoa,"Ñuñoa, Metro rodrigo de araya / ñuñoa",430000.0,1.0,1.0,38.0,1.0,22/06/2026,17149502,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-rodrigo-de-araya-nunoa/17149502,arriendo-mensual,departamento,10.52765848471739
Ñuñoa,"Ñuñoa, Arriendo dpto en calle hernán cortés - 2 dorm 2 baños",770000.0,2.0,2.0,68.0,1.0,21/06/2026,122634772,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-dpto-en-calle-hernan-cortes-2-dorm-2-banos/122634772,arriendo-mensual,departamento,18.85185356565672
Ñuñoa,"Ñuñoa, Amplio y Luminoso Departamento Familiar (171629)",550000.0,2.0,1.0,60.0,,21/06/2026,122632652,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/amplio-y-luminoso-departamento-familiar-171629/122632652,arriendo-mensual,departamento,13.465609689754801
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",480000.0,2.0,1.0,48.0,,21/06/2026,122594451,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/122594451,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Avda. Rodrigo de Araya / Zañartu / Til Til / Ñuñoa",370000.0,1.0,1.0,36.0,,21/06/2026,122538957,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avda-rodrigo-de-araya-zanartu-til-til-nunoa/122538957,arriendo-mensual,departamento,9.058682882198685
Ñuñoa,"Ñuñoa, Depto Amoblado, 1 Dorm, Estacionam, Metro (171011)",495000.0,1.0,1.0,33.0,1.0,21/06/2026,122531585,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-amoblado-1-dorm-estacionam-metro-171011/122531585,arriendo-mensual,departamento,12.11904872077932
Ñuñoa,"Ñuñoa, Amplio Departamento Metro Irarrázaval (161065)",410000.0,1.0,1.0,42.0,,20/06/2026,122528761,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/amplio-departamento-metro-irarrazaval-161065/122528761,arriendo-mensual,departamento,10.037999950544489
Ñuñoa,"Ñuñoa, Excelente Conectividad y Diseño (171336)",390000.0,1.0,1.0,33.0,1.0,20/06/2026,122524676,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/excelente-conectividad-y-diseno-171336/122524676,arriendo-mensual,departamento,9.548341416371587
Ñuñoa,"Ñuñoa, Til Til 1980, Ñuñoa, Región Metropolitana de Santiago 7750000, Chile",360000.0,1.0,1.0,39.0,,20/06/2026,122507970,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/til-til-1980-nunoa-region-metropolitana-de-santiago-7750000-chile/122507970,arriendo-mensual,departamento,8.813853615112233
Ñuñoa,"Ñuñoa, Av. Irarrázaval - Estilo Mariposa Metro Ñuñoa (163227)",610000.0,2.0,2.0,75.0,1.0,20/06/2026,118099246,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-irarrazaval-estilo-mariposa-metro-nunoa-163227/118099246,arriendo-mensual,departamento,14.934585292273507
Ñuñoa,"Ñuñoa, Avenida Zañartu 1100, Ñuñoa, Santiago Metropolitan Region 7750000, Chile",560000.0,2.0,2.0,42.0,1.0,20/06/2026,122488631,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avenida-zanartu-1100-nunoa-santiago-metropolitan-region-7750000-chile/122488631,arriendo-mensual,departamento,13.710438956841251
Ñuñoa,"Ñuñoa, Irarrazaval // Suecia",790000.0,2.0,2.0,53.0,,20/06/2026,122469526,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/irarrazaval-suecia/122469526,arriendo-mensual,departamento,19.34151209982962
Ñuñoa,"Ñuñoa, Irarrazaval // Suecia",595000.0,1.0,1.0,42.0,,20/06/2026,122469497,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/irarrazaval-suecia/122469497,arriendo-mensual,departamento,14.56734139164383
Ñuñoa,"Ñuñoa, San eugenio 500",398000.0,1.0,1.0,29.0,,20/06/2026,122468810,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-500/122468810,arriendo-mensual,departamento,9.744204830040747
Ñuñoa,"Ñuñoa, Metro Ñuñoa, Ñuñoa",750000.0,2.0,1.0,52.0,2.0,19/06/2026,122417023,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-nunoa-nunoa/122417023,arriendo-mensual,departamento,18.362195031483818
Ñuñoa,"Ñuñoa, Avenida Manuel Antonio Matta 040",600000.0,2.0,2.0,58.0,1.0,19/06/2026,120688631,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avenida-manuel-antonio-matta-040/120688631,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, presidente jose batlle y ordoñez casi esquina irarrazabal",800000.0,2.0,2.0,62.0,1.0,19/06/2026,122284771,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/presidente-jose-batlle-y-ordonez-casi-esquina-irarrazabal/122284771,arriendo-mensual,departamento,19.586341366916074
Ñuñoa,"Ñuñoa, Dr guillermo mann con williams rebolledo",450000.0,2.0,1.0,48.9,,18/06/2026,122225318,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/dr-guillermo-mann-con-williams-rebolledo/122225318,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Inversión Segura en Zona Céntrica (170879)",680000.0,1.0,1.0,45.0,1.0,17/06/2026,122110304,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/inversion-segura-en-zona-centrica-170879/122110304,arriendo-mensual,departamento,16.648390161878662
Ñuñoa,"Ñuñoa, Seminario 850",450000.0,1.0,1.0,39.0,,17/06/2026,118861305,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/seminario-850/118861305,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, San eugenio - metro irarrazaval",540000.0,1.0,1.0,41.0,,17/06/2026,122103585,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-metro-irarrazaval/122103585,arriendo-mensual,departamento,13.22078042266835
Ñuñoa,"Ñuñoa, En plena plaza egaña ñuñoa",600000.0,1.0,1.0,38.0,1.0,17/06/2026,122078745,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/en-plena-plaza-egana-nunoa/122078745,arriendo-mensual,departamento,14.689756025187055
