confianza,id_aviso,titulo,comuna,tipo,operacion,precio_uf,precio_clp,m2_util,m2_total,dormitorios,banos,senales,url
MEDIA,2089984275,"Amplia Casa 3 Dormitorios, Las Acacias, La Florida",la-florida,casa,venta,,280000000.0,87,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089984275-amplia-casa-3-dormitorios-las-acacias-la-florida-_JM
MEDIA,4243844422,Casa 4d + 4b+1e (172964),la-florida,casa,venta,6250.0,,135,,4,4,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4243844422-casa-4d-4b1e-172964-_JM
MEDIA,2089683463,Jose Miguel Carrera- Sta Raquel (148843),la-florida,casa,venta,3770.0,,95,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683463-jose-miguel-carrera-sta-raquel-148843-_JM
MEDIA,2089683189,Oportunidad Para Invertir 2 Casas Unidas. (172804),la-florida,casa,venta,9515.0,,159,,7,5,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683189-oportunidad-para-invertir-2-casas-unidas-172804-_JM
MEDIA,2091485527,Linda Casa Gran Oportunidad,la-florida,casa,venta,3257.0,,130,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091485527-linda-casa-gran-oportunidad-_JM
MEDIA,4247386898,G. De Alderete/av. La Florida: Gran Casa Con Piscina!!,la-florida,casa,venta,,280000000.0,113,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247386898-g-de-aldereteav-la-florida-gran-casa-con-piscina-_JM
MEDIA,2091483305,Casa 3 Dormitorios A Minutos Metro San Jose De La Estrella,la-florida,casa,venta,,90000000.0,120,,3,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091483305-casa-3-dormitorios-a-minutos-metro-san-jose-de-la-estrella-_JM
MEDIA,2091975901,Venta Casa 5hab 3ba La Florida,la-florida,casa,venta,8000.0,,140,,5,3,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091975901-venta-casa-5hab-3ba-la-florida-_JM
MEDIA,4247386318,Espectacular Casa A La Venta,la-florida,casa,venta,9000.0,,140,,5,4,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247386318-espectacular-casa-a-la-venta-_JM
MEDIA,4247386570,Oportunidad Casa Y Oficina Independientes En Un Solo Lugar,la-florida,casa,venta,17000.0,,525,,4,4,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247386570-oportunidad-casa-y-oficina-independientes-en-un-solo-lugar-_JM
MEDIA,4248036326,Casa En Venta En La Florida,la-florida,casa,venta,,230000000.0,80,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4248036326-casa-en-venta-en-la-florida-_JM
MEDIA,2091973581,Casa En Venta En La Florida,la-florida,casa,venta,,300000000.0,104,,3,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091973581-casa-en-venta-en-la-florida-_JM
MEDIA,4247393758,Casa En Venta En La Florida Alto,la-florida,casa,venta,3650.0,,55,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247393758-casa-en-venta-en-la-florida-alto-_JM
MEDIA,2092204699,Amplia Casa De 2 Pisos | 154 M2 Construidos | Terreno 277 M2,la-florida,casa,venta,4407.0,,154,,3,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2092204699-amplia-casa-de-2-pisos-154-m2-construidos-terreno-277-m2-_JM
MEDIA,2091479765,"Casa En Venta En La Florida, 4d-3b, Precio Oferta.",la-florida,casa,venta,3300.0,,115,,4,3,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091479765-casa-en-venta-en-la-florida-4d-3b-precio-oferta-_JM
MEDIA,4243844832,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,4631.0,,65,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4243844832-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,2089683501,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,4000.0,,70,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683501-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,2089683499,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,3671.0,,51,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683499-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,4243844712,"Venta Depto. La Florida, Ideal Para Inversión (166223)",la-florida,departamento,venta,2960.0,,45,,2,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4243844712-venta-depto-la-florida-ideal-para-inversion-166223-_JM
MEDIA,2089987245,"Venta De Departamento En Vicuña Mackenna, Comuna La Florida",la-florida,departamento,venta,,89000000.0,35,,1,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089987245-venta-de-departamento-en-vicuna-mackenna-comuna-la-florida-_JM
MEDIA,2089683529,Depto 3d 2b Rodeado De Jardines Primer Piso (143207),la-florida,departamento,venta,3980.0,,76,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683529-depto-3d-2b-rodeado-de-jardines-primer-piso-143207-_JM
MEDIA,2089683037,Depto En Venta En Tobalaba (172962),la-florida,departamento,venta,4000.0,,74,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2089683037-depto-en-venta-en-tobalaba-172962-_JM
MEDIA,4244617666,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,4481.0,,67,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4244617666-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,4244618166,Avenida Vicuña Mackenna Paso El Roble  (64348),la-florida,departamento,venta,2400.0,,34,,1,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4244618166-avenida-vicuna-mackenna-paso-el-roble-64348-_JM
MEDIA,4246174092,Se Vende Departamento En La Florida,la-florida,departamento,venta,3800.0,,48,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4246174092-se-vende-departamento-en-la-florida-_JM
MEDIA,2091480297,!el Sector Que Muchos Buscan Y A Precio Accesible!,la-florida,departamento,venta,2200.0,,60,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091480297-el-sector-que-muchos-buscan-y-a-precio-accesible-_JM
MEDIA,4247386340,!el Sector Que Muchos Buscan Y A Precio Accesible!,la-florida,departamento,venta,,89900000.0,60,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247386340-el-sector-que-muchos-buscan-y-a-precio-accesible-_JM
MEDIA,4246174902,Venta Departamento 2 Dormitorios 2 Baños Estilo Mariposa Est,la-florida,departamento,venta,,155000000.0,1,,2,2,firma_5_campos_vacios | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4246174902-venta-departamento-2-dormitorios-2-banos-estilo-mariposa-est-_JM
MEDIA,4246174878,Venta De Departamento En La Florida,la-florida,departamento,venta,2000.0,,40,,2,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4246174878-venta-de-departamento-en-la-florida-_JM
MEDIA,2091480215,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,,124000000.0,,,2,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091480215-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,2091485537,Venta Departamento 3hab 2ba La Florida,la-florida,departamento,venta,4790.0,,85,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2091485537-venta-departamento-3hab-2ba-la-florida-_JM
MEDIA,4246174698,Departamento En Venta De 3 Dorm. En La Florida,la-florida,departamento,venta,,103000000.0,,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4246174698-departamento-en-venta-de-3-dorm-en-la-florida-_JM
MEDIA,4246174744,Departamento En Venta De 2 Dorm. En La Florida,la-florida,departamento,venta,,123000000.0,,,1,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4246174744-departamento-en-venta-de-2-dorm-en-la-florida-_JM
MEDIA,4247385154,Departamento En Venta Lo Caña (176786),la-florida,departamento,venta,5600.0,,95,,3,,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247385154-departamento-en-venta-lo-cana-176786-_JM
MEDIA,4247975302,Oportunidad De Inversión | Departamento Con Opción Comercial,la-florida,departamento,venta,,90000000.0,43,,1,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247975302-oportunidad-de-inversion-departamento-con-opcion-comercial-_JM
MEDIA,4247385112,Departamento De 1 Dormitorio. Entrega 2027!,la-florida,departamento,venta,2730.0,,32,,1,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4247385112-departamento-de-1-dormitorio-entrega-2027-_JM
MEDIA,2092201913,Departamento Remodelado En Vicuña Mackenna,la-florida,departamento,venta,2100.0,,32,,1,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2092201913-departamento-remodelado-en-vicuna-mackenna-_JM
MEDIA,2092204555,Departamento En Venta En La Florida,la-florida,departamento,venta,,92000000.0,60,,3,1,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-2092204555-departamento-en-venta-en-la-florida-_JM
MEDIA,4248046442,Gran Oportunidad!excelente Ubicación Frente A Florida Center,la-florida,departamento,venta,3790.0,,58,,3,2,firma_5_campos_vacios,https://portalinmobiliario.com/MLC-4248046442-gran-oportunidadexcelente-ubicacion-frente-a-florida-center-_JM
MEDIA,2091156769,Moderno Y Comodo Duplex Alta Vista La Florida,la-florida,departamento,arriendo,,890000.0,90,,2,2,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2091156769-moderno-y-comodo-duplex-alta-vista-la-florida-_JM
MEDIA,4182741182,"Home Studio Amplio Frente Cenco Florida, Con Grande Terraza",la-florida,departamento,arriendo,,280000.0,25,,1,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4182741182-home-studio-amplio-frente-cenco-florida-con-grande-terraza-_JM
MEDIA,2092204871,"Buen Dep. 3d / 2b  / 1e, Condominio Saint Gallen, La Florida",la-florida,departamento,arriendo,,530000.0,75,,3,2,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2092204871-buen-dep-3d-2b-1e-condominio-saint-gallen-la-florida-_JM
MEDIA,4248044544,Edificio Av. Vicuña Mackenna Vista Sur Piso 7,la-florida,departamento,arriendo,,360000.0,31,,1,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4248044544-edificio-av-vicuna-mackenna-vista-sur-piso-7-_JM
MEDIA,4247395096,Edificio Activa Vicuña Mackenna Poniente Vista Norponiente,la-florida,departamento,arriendo,,571000.0,56,,2,2,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4247395096-edificio-activa-vicuna-mackenna-poniente-vista-norponiente-_JM
MEDIA,4247393220,Edificio Activa Vicuña Mackenna Poniente Vista Nororiente,la-florida,departamento,arriendo,,561000.0,50,,2,2,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4247393220-edificio-activa-vicuna-mackenna-poniente-vista-nororiente-_JM
MEDIA,2092298521,Edificio Mirador Capital Vista Nororiente Piso 7,la-florida,departamento,arriendo,,381000.0,31,,1,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2092298521-edificio-mirador-capital-vista-nororiente-piso-7-_JM
MEDIA,2092204901,Edificio Av. Vicuña Mackenna Vista Norte Piso 3,la-florida,departamento,arriendo,,320000.0,26,,,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2092204901-edificio-av-vicuna-mackenna-vista-norte-piso-3-_JM
MEDIA,2092402373,Homestudio Cercano A Metro Vicente Valdés,la-florida,departamento,arriendo,,350000.0,36,,1,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-2092402373-homestudio-cercano-a-metro-vicente-valdes-_JM
MEDIA,4248046784,"Departamento A Pasos De Metro Mirador, Vista Despejada",la-florida,departamento,arriendo,,400000.0,34,,1,1,firma_5_campos_vacios | nombre_de_proyecto,https://portalinmobiliario.com/MLC-4248046784-departamento-a-pasos-de-metro-mirador-vista-despejada-_JM
BAJA,3804135116,"Residencial O Comercial, Vive El Estilo Art Decó!!",nunoa,casa,venta,13900.0,567742581,254,490,6,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3804135116-residencial-o-comercial-vive-el-estilo-art-deco-_JM
BAJA,4019472302,Plaza Ñuñoa | 4d | 3b | 3 Est | 435m2 Terr. | Bajo Tasación,nunoa,casa,venta,11500.0,469715085,137,435,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4019472302-plaza-nunoa-4d-3b-3-est-435m2-terr-bajo-tasacion-_JM
BAJA,3578588150,Moderno Townhouse Con Rooftop Y Paneles Solares,nunoa,casa,venta,8390.0,342687788,102,102,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3578588150-moderno-townhouse-con-rooftop-y-paneles-solares-_JM
BAJA,4179310630,"Venta Directa: Casa 486 M2, En El Mejor Barrio De Ñuñoa",nunoa,casa,venta,12200.0,498306438,248,486,,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4179310630-venta-directa-casa-486-m2-en-el-mejor-barrio-de-nunoa-_JM
BAJA,4151691786,Casa Condominio Cerrado / Rosita Renard Metro Principe Gales,nunoa,casa,venta,9500.0,388025505,123,114,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4151691786-casa-condominio-cerrado-rosita-renard-metro-principe-gales-_JM
BAJA,4182526862,"Plaza Ñuñoa, Pasos De Irarrázaval Y 1 Cuadra De Metro",nunoa,casa,venta,11700.0,477884043,150,236,3,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4182526862-plaza-nunoa-pasos-de-irarrazaval-y-1-cuadra-de-metro-_JM
BAJA,2081782569,Casa En Ñuñoa 500m2,nunoa,casa,venta,14990.0,612263402,316,500,5,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2081782569-casa-en-nunoa-500m2-_JM
BAJA,4211504816,Linda Casa Plaza Guillermo Franke,nunoa,casa,venta,9793.17,400000000.0,154,332,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4211504816-linda-casa-plaza-guillermo-franke-_JM
BAJA,2082157481,Venta Casa 6 Dormitorios - Barrio Residencial - Ñuñoa,nunoa,casa,venta,16450.0,671896796,290,580,6,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2082157481-venta-casa-6-dormitorios-barrio-residencial-nunoa-_JM
BAJA,1945117601,Casa Con Patente Comercial Y Uso Residencial,nunoa,casa,venta,11250.0,459503888,186,350,5,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1945117601-casa-con-patente-comercial-y-uso-residencial-_JM
BAJA,4068927966,Renovada Casa Condominio Cerrado En Macul,macul,casa,venta,5850.0,,92,120,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4068927966-renovada-casa-condominio-cerrado-en-macul-_JM
BAJA,1974291835,El Libano / Macul,macul,casa,venta,20000.0,,184,1200,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1974291835-el-libano-macul-_JM
BAJA,3964379828,Casa Para Remodelar,macul,casa,venta,3990.0,,59,260,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3964379828-casa-para-remodelar-_JM
BAJA,1916439229,Campus San Joaquín / Barrio Residencial,macul,casa,venta,,221000000.0,100,264,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1916439229-campus-san-joaquin-barrio-residencial-_JM
BAJA,2072644605,Casa En Sector Residencial Y Consolidado (171542),macul,casa,venta,,130000000.0,66,94,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2072644605-casa-en-sector-residencial-y-consolidado-171542-_JM
BAJA,4230665644,Amplia Propiedad En Excelente Entorno Residencial,macul,casa,venta,6800.0,,196,306,5,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4230665644-amplia-propiedad-en-excelente-entorno-residencial-_JM
BAJA,4239744850,Casa Familiar Barrio Tradicional (63920),macul,casa,venta,8100.0,,147,328,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4239744850-casa-familiar-barrio-tradicional-63920-_JM
BAJA,2072644995,Gran Casa Macul (74972),macul,casa,venta,9000.0,367603110,120,325,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2072644995-gran-casa-macul-74972-_JM
BAJA,1957380087,Venta Casa - Macul,macul,casa,venta,9990.0,,117,650,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1957380087-venta-casa-macul-_JM
BAJA,4027740638,"Villa Macul, Macul",macul,casa,venta,7890.0,,257,328,5,4,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4027740638-villa-macul-macul-_JM
BAJA,2049075121,Casa Condominio San Vicente A Pasos De Rotonda Quilin Macul,macul,casa,venta,4390.0,,70,115,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2049075121-casa-condominio-san-vicente-a-pasos-de-rotonda-quilin-macul-_JM
BAJA,3918965182,Poeta Vicente Huidobro- Barrio Residencial Y Tranquilo -,macul,casa,venta,7500.0,,97,423,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3918965182-poeta-vicente-huidobro-barrio-residencial-y-tranquilo--_JM
BAJA,3982879124,"Bajamos El Precio¡¡¡¡¡ Sólida, Antigua  En Barrio Clasico",macul,casa,venta,5900.0,,167,240,3,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3982879124-bajamos-el-precio-solida-antigua-en-barrio-clasico-_JM
BAJA,4146245772,Venta Casa Macul (121559),macul,casa,venta,,290000000.0,136,250,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4146245772-venta-casa-macul-121559-_JM
BAJA,4201744884,Casa En Macul,macul,casa,venta,6500.0,,100,340,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201744884-casa-en-macul-_JM
BAJA,4201707882,Casa,macul,casa,venta,7360.0,,110,420,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201707882-casa-_JM
BAJA,3854651528,Venta De Casa En Condominio El Sentauro En Macul,macul,casa,venta,13000.0,,200,700,6,5,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3854651528-venta-de-casa-en-condominio-el-sentauro-en-macul-_JM
BAJA,4234292288,Macul (176880),macul,casa,venta,,199000000.0,89,180,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4234292288-macul-176880-_JM
BAJA,3894109544,Casa  Macul Bajamos Precio,macul,casa,venta,2500.0,,63,42,3,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3894109544-casa-macul-bajamos-precio-_JM
BAJA,1957475983,Casa En Condominio Macul,macul,casa,venta,5750.0,,90,115,4,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1957475983-casa-en-condominio-macul-_JM
BAJA,4145380750,Venta Casa - Macul,macul,casa,venta,4700.0,,180,250,6,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4145380750-venta-casa-macul-_JM
BAJA,1913886253,Avenida El Libano (74848),macul,casa,venta,10300.0,,220,363,5,4,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1913886253-avenida-el-libano-74848-_JM
BAJA,4198324750,Excelente Casa Solida Familiar- Plaza Purranque Villa Macul,macul,casa,venta,,145000000.0,60,160,2,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4198324750-excelente-casa-solida-familiar-plaza-purranque-villa-macul-_JM
BAJA,2051233467,Preciosa Casa Tranquilo Barrio Macul 5d4b (145699),macul,casa,venta,6780.0,,232,414,4,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2051233467-preciosa-casa-tranquilo-barrio-macul-5d4b-145699-_JM
BAJA,4201715184,Casa Departamental Metro (158987),macul,casa,venta,,180000000.0,66,165,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201715184-casa-departamental-metro-158987-_JM
BAJA,1873097387,Casa Townhouse 3 Dormitorios | 70 M2 | Cond San Vicente,macul,casa,venta,4450.0,,70,115,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1873097387-casa-townhouse-3-dormitorios-70-m2-cond-san-vicente-_JM
BAJA,3783462012,Casa Villa Santa Carolina,macul,casa,venta,,253000000.0,90,215,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3783462012-casa-villa-santa-carolina-_JM
BAJA,4176332916,Oport. Familiar! Bella En Barrio Tranquilo (157761),macul,casa,venta,,199900000.0,85,140,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4176332916-oport-familiar-bella-en-barrio-tranquilo-157761-_JM
BAJA,4108980886,Casa En Sector Residencial Para Vivir En Un Barrio Tranquilo,macul,casa,venta,,152000000.0,89,153,2,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4108980886-casa-en-sector-residencial-para-vivir-en-un-barrio-tranquilo-_JM
BAJA,1956497449,Madreselva Av Macul,macul,casa,venta,5990.0,,105,150,4,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1956497449-madreselva-av-macul-_JM
BAJA,4045549490,Amércio Vespucio (74121),macul,casa,venta,4790.0,,120,120,3,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4045549490-amercio-vespucio-74121-_JM
