id_eliminado,id_conservado,confianza,titulo_eliminado,precio_uf_eliminado,precio_clp_eliminado,m2_util,direccion,url
4244617190,2050886185,ALTA,Maravillosa Casa (172974),,418000000.0,139,"Camino Del Paisaje, La Florida, Chile, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-4244617190-maravillosa-casa-172974-_JM
2061590229,2057052211,ALTA,Mz04 Hermosa Casa En Venta La Florida Walker Martinez,,138000000.0,98,"Pl. El Lingue 3461, La Florida, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-2061590229-mz04-hermosa-casa-en-venta-la-florida-walker-martinez-_JM
4102138982,3893370042,ALTA,"Se Vende Casa  3 Dormitorio, Patio Pje Cerrado La Florida",,145000000.0,91,"Salvia, La Florida, La Florida",https://portalinmobiliario.com/MLC-4102138982-se-vende-casa-3-dormitorio-patio-pje-cerrado-la-florida-_JM
4243844420,4168017390,ALTA,Jardin Alto (172965),,172000000.0,91,"Jardín Alto & Santa Inés, La Florida, Chile, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4243844420-jardin-alto-172965-_JM
2089683345,2024981227,ALTA,"Vivienda Luminosa, Ideal Para Familias (151494)",,270000000.0,126,"Dagoberto Godoy 1 - 300, La Florida",https://portalinmobiliario.com/MLC-2089683345-vivienda-luminosa-ideal-para-familias-151494-_JM
2087344139,1859625239,ALTA,Venta Casa Villa Nuevo Amanecer La Florida (114417),,124000000.0,84,"Volcán Quetrupillán 1 - 300, Nuevo Amanecer - Chacón Zamora, La Florida",https://portalinmobiliario.com/MLC-2087344139-venta-casa-villa-nuevo-amanecer-la-florida-114417-_JM
4229746714,2089984275,ALTA,"Amplia Casa 3 Dormitorios, Las Acacias, La Florida",6855.22,280000000.0,87,"Las Acacias, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4229746714-amplia-casa-3-dormitorios-las-acacias-la-florida-_JM
4145322328,1967129393,ALTA,Casa Grum Espino Id: 155685,,158000000.0,135,"Grum Espino, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4145322328-casa-grum-espino-id-155685-_JM
2091484739,4222359038,ALTA,"Venta Casa 4h,2b - Gran Terreno - V. Makenna  Metro Trinidad",,315000000.0,78,"Av. Vicuña Mackenna 9967, La Florida, Trinidad, La Florida",https://portalinmobiliario.com/MLC-2091484739-venta-casa-4h2b-gran-terreno-v-makenna-metro-trinidad-_JM
1894902649,1894877635,ALTA,Propiedad Metro Los Quillayes.,,130000000.0,78,"Joaquín Tocornal, La Florida, Santiago Metropolitan Region 8240000, Chile, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-1894902649-propiedad-metro-los-quillayes-_JM
4218343272,2076837141,ALTA,"Cipres Cordillerano / La Florida, 189 M2, 3 Dorm, 2 B, Estac",,180000000.0,73,"Ciprés Cordillerano 9328, La Florida, Región Metropolitana De Santiago 8240000, Chile, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4218343272-cipres-cordillerano-la-florida-189-m2-3-dorm-2-b-estac-_JM
2079667125,3775549072,ALTA,Casa Con Amplio Terreno En Un Tranquilo Sector De La Florida,,155000000.0,51,"Okinawa 6876, La Florida, La Florida",https://portalinmobiliario.com/MLC-2079667125-casa-con-amplio-terreno-en-un-tranquilo-sector-de-la-florida-_JM
4247390966,4235780118,ALTA,Casa En Venta De 4d 2b. En La Florida,,85000000.0,50,"Bahia Catalina / Voz Del Viento, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-4247390966-casa-en-venta-de-4d-2b-en-la-florida-_JM
4244617170,4168017120,ALTA,Ideal Ser Comercial En Sector Residencial (172989),,300000000.0,30,"José Miguel Carrera & Manutara, La Florida, Chile, Trinidad, La Florida",https://portalinmobiliario.com/MLC-4244617170-ideal-ser-comercial-en-sector-residencial-172989-_JM
1987005985,4102136020,ALTA,Preciosos Departamentos Nuevos,2379.0,97169755,34,"Alonso De Ercilla 7801, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-1987005985-preciosos-departamentos-nuevos-_JM
2089683547,1841934993,ALTA,Departamento En Venta De 2 Dorm. En La Florida,,215000000.0,73,"Santuario De Schoenstatt, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2089683547-departamento-en-venta-de-2-dorm-en-la-florida-_JM
1947014623,4210790966,ALTA,Departamento Avenida Vicuña Mackenna Poniente Id: 142989,,149000000.0,67,"Avenida Vicuña Mackenna Poniente, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-1947014623-departamento-avenida-vicuna-mackenna-poniente-id-142989-_JM
3914625570,3560621394,ALTA,"Se Vende, 3 Dormitorios, Oportunidad",,84000000.0,48,"Mirador Azul, La Florida, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-3914625570-se-vende-3-dormitorios-oportunidad-_JM
4235155306,2048431005,ALTA,Hermosa Vista Departamento  En Piso 5 La Florida,,105000000.0,54,"Colombia, 8051, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4235155306-hermosa-vista-departamento-en-piso-5-la-florida-_JM
4243839182,4229764408,ALTA,"Departamento 2 Dorm. 2 Baños, Vic. Mackenna Pte./membrillar",,110000000.0,46,"Vicuña Mackenna Poniente, La Fllorida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4243839182-departamento-2-dorm-2-banos-vic-mackenna-ptemembrillar-_JM
2018149599,3982883476,ALTA,"Departamento Para Remodelar La Florida,  Metro Santa Julia",,70000000.0,60,"Av. Américo Vespucio 8100 - 8400, La Florida, Metro Santa Julia, La Florida",https://portalinmobiliario.com/MLC-2018149599-departamento-para-remodelar-la-florida-metro-santa-julia-_JM
4073490440,1999209805,ALTA,2d + 2b + Est. + Bod. / Walker Martínez / Ongolmo,,150000000.0,59,"La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4073490440-2d-2b-est-bod-walker-martinez-ongolmo-_JM
4100161196,4026676126,ALTA,"Precioso Depto 2d, 2b Mas 1e Y 1b, Rupanco 398",,105000000.0,59,"Rupanco 398, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4100161196-precioso-depto-2d-2b-mas-1e-y-1b-rupanco-398-_JM
2089683623,2076420587,ALTA,Venta Depto 3d/2b/1b La Florida (132123),,130000000.0,80,"Atahualpa, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2089683623-venta-depto-3d2b1b-la-florida-132123-_JM
2091984655,4138903414,ALTA,Casa 4 D - 4 B / 4 Estac.,,1180000.0,185,"SANTA JULIA/ORQUEN, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-2091984655-casa-4-d-4-b-4-estac-_JM
4247385276,4208896032,ALTA,Arriendo Con Compromiso De Compra La Florida,,490000.0,100,"Julio Cesar, S/N, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4247385276-arriendo-con-compromiso-de-compra-la-florida-_JM
4138310816,4077915350,ALTA,"Casa Arriendo 6d/5b 2e, Bodegas Quincho Terraza Patio Jardín",,1790000.0,200,"Sta Sofía 6600 - 6900, Santiago, La Florida, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-4138310816-casa-arriendo-6d5b-2e-bodegas-quincho-terraza-patio-jardin-_JM
4146277000,1501858293,ALTA,Edificio Mirador Capital Vista Nororiente Piso 7,,375000.0,28,"Av. Vicuña Mackenna Ote. 6197, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4146277000-edificio-mirador-capital-vista-nororiente-piso-7-_JM
4239785426,2082127883,ALTA,Metro Bellavista De La Florida / Metro Vicuña Mackenna,,320000.0,28,"Avenida Vicuña Mackenna Oriente, 7320, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4239785426-metro-bellavista-de-la-florida-metro-vicuna-mackenna-_JM
2053541749,2053529281,ALTA,Edificio Av. Vicuña Mackenna Vista Oriente Piso 5,,380000.0,29,"Av. Vicuña Mackenna 6896, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2053541749-edificio-av-vicuna-mackenna-vista-oriente-piso-5-_JM
4244620070,2071202297,ALTA,Arriendo Departamento Studio Metro Vicente Valdes,,320000.0,32,"Avenida Vicuña Mackenna, 7770, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4244620070-arriendo-departamento-studio-metro-vicente-valdes-_JM
2079325547,2079124037,ALTA,Depto. 1d + 1b En La Florida [id: W21254],,240000.0,31,"Vicuña Mackenna 6896, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-2079325547-depto-1d-1b-en-la-florida-id-w21254-_JM
4235157992,2072653935,ALTA,Moderno Departamento 2d+2b+1b W Martinez/colombia,,490000.0,47,"Colombia 7500 - 7800, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4235157992-moderno-departamento-2d2b1b-w-martinezcolombia-_JM
4235160634,2066635133,ALTA,Departamento En Arriendo En W. Martinez 2d+1b+1e,,475000.0,45,"Walker Martínez 1600, La Florida, La Florida",https://portalinmobiliario.com/MLC-4235160634-departamento-en-arriendo-en-w-martinez-2d1b1e-_JM
4118608554,4118621408,ALTA,Nuevo Y Gran Depto 2h2b Con Promoción 390k Por 2 Meses,,390000.0,45,"FROILAN ROA 5746, La Florida",https://portalinmobiliario.com/MLC-4118608554-nuevo-y-gran-depto-2h2b-con-promocion-390k-por-2-meses-_JM
4246174922,4138903504,ALTA,Arriendo Departamento 2 Dormitorio La Florida,,440000.0,45,"AVENIDA VICUÑA MACKENNA 8840, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4246174922-arriendo-departamento-2-dormitorio-la-florida-_JM
4160889270,4142591614,ALTA,Edificio Torres De Vicuña Mackenna Vista Norte Piso 20,,478000.0,46,"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4160889270-edificio-torres-de-vicuna-mackenna-vista-norte-piso-20-_JM
4247981658,2087356997,ALTA,Vicuña Mackenna 8840-metro Rojas Magallanes 2d+1b+estac+bode,,430000.0,47,"METRO ROJAS MAGALLANES, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4247981658-vicuna-mackenna-8840-metro-rojas-magallanes-2d1bestacbode-_JM
4212659766,1949437593,ALTA,Edificio Lia Aguirre Vista Sur Piso 13,,263000.0,16,"Lia Aguirre 95, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4212659766-edificio-lia-aguirre-vista-sur-piso-13-_JM
4208897382,2079805439,ALTA,Edificio Lia Aguirre Vista Sur Piso 9,,275000.0,16,"Lia Aguirre 95, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4208897382-edificio-lia-aguirre-vista-sur-piso-9-_JM
4211499708,4211492016,ALTA,Departamento Avenida Vicuña Mackenna Oriente Id: 174527,,350000.0,24,"Avenida Vicuña Mackenna Oriente, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4211499708-departamento-avenida-vicuna-mackenna-oriente-id-174527-_JM
4182532890,4182520640,ALTA,Departamento Vicuña Mackenna Id: 175147,,224000.0,23,"Vicuña Mackenna, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4182532890-departamento-vicuna-mackenna-id-175147-_JM
4130993522,4130605156,ALTA,Departamento Froilán Roa Id: 151752,,360000.0,35,"Froilán Roa, La Florida",https://portalinmobiliario.com/MLC-4130993522-departamento-froilan-roa-id-151752-_JM
2063354257,2009494509,ALTA,Se Arrienda  Depto Nuevo A Pasos De Metro Vicente Valdes,,440000.0,37,"OFERTA! ARRIENDO DE $440.000 X 3 MESES Y AL 4TO MES $470.00”, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2063354257-se-arrienda-depto-nuevo-a-pasos-de-metro-vicente-valdes-_JM
2079123469,4187196056,ALTA,Departamento En Arriendo De 1 Dorm. En La Florida,,630000.0,37,"Condomicio Alta Vista, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-2079123469-departamento-en-arriendo-de-1-dorm-en-la-florida-_JM
4218755660,4212657292,ALTA,Depto En La Florida Con Cocina Equipada,,370000.0,37,"Alonso De Ercilla, 7698, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4218755660-depto-en-la-florida-con-cocina-equipada-_JM
2061554315,4073489800,ALTA,"1d + 1b Vista Despejada, Excelente Conectividad",,355000.0,36,"Froilán Lagos Sepúlveda 1360, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2061554315-1d-1b-vista-despejada-excelente-conectividad-_JM
4179290512,2059396515,ALTA,Dpto De Una Habitacion A Estrenar Con Bodega En La Florida,,380000.0,33,"Froilán Roa 633, La Florida, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4179290512-dpto-de-una-habitacion-a-estrenar-con-bodega-en-la-florida-_JM
4230685600,4225847432,ALTA,"Arriendo La Florida ,2d , 2b ,estacionamiento Y Bodega",,560000.0,58,"Gerónimo De Alderete, 1790, La Florida",https://portalinmobiliario.com/MLC-4230685600-arriendo-la-florida-2d-2b-estacionamiento-y-bodega-_JM
4201731298,4210802668,ALTA,Walker Martinez - Con Estacionamiento,,550000.0,60,"Walker Martinez 3350, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4201731298-walker-martinez-con-estacionamiento-_JM
4201743556,4201705254,ALTA,Departamento En Av. Walker Martinez 1600,,460000.0,60,"Av Walker Martinez 1600, La Florida",https://portalinmobiliario.com/MLC-4201743556-departamento-en-av-walker-martinez-1600-_JM
4229045258,2081856463,ALTA,Vicuña Mackenna 10811 Depto 2 Dorm 2 Baños Terraza Piso 6,,489100.0,58,"Vicuña Mackenna 10811, La Florida, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-4229045258-vicuna-mackenna-10811-depto-2-dorm-2-banos-terraza-piso-6-_JM
4217926314,4205338968,ALTA,Arriendo 2 Dorm+2 Baños+estac.metro Bellavista La Florida,,560000.0,58,"Serafín Zamora 1 - 300, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4217926314-arriendo-2-dorm2-banosestacmetro-bellavista-la-florida-_JM
4203947088,2069477749,ALTA,"Dep De 2d, 2b, 1b, 1e, Dueño Directo",,550000.0,60,"Gerónimo De Alderete 1800 - 2100, La Florida, La Florida Alto, La Florida",https://portalinmobiliario.com/MLC-4203947088-dep-de-2d-2b-1b-1e-dueno-directo-_JM
2073962389,4170195234,ALTA,Departamento En Arriendo De 2 Dorm. 2 Baños. En La Florida,,490000.0,52,"A Pasos Del Metro Mirador, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2073962389-departamento-en-arriendo-de-2-dorm-2-banos-en-la-florida-_JM
2062111767,4093524112,ALTA,Vive La Comodidad En Tu Nuevo Hogar (175663),,320000.0,48,"Walker Martínez, La Florida",https://portalinmobiliario.com/MLC-2062111767-vive-la-comodidad-en-tu-nuevo-hogar-175663-_JM
2092204631,2016676217,ALTA,"Se Vende Depto Con Excelente Ubicación, La Florida",,100000000.0,50,"Avenida Vicuña Mackenna 7735, La Florida, Chile, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2092204631-se-vende-depto-con-excelente-ubicacion-la-florida-_JM
2053130347,4152845548,ALTA,Arriendo Depto 2 Dormitorios 2 Baños. Parque Walker Martínez,,480000.0,48,"Walker Martínez 1100, La Florida",https://portalinmobiliario.com/MLC-2053130347-arriendo-depto-2-dormitorios-2-banos-parque-walker-martinez-_JM
4229046058,4228883766,ALTA,Exequiel Fernandez 6100 Depto 2 Dorms Con Terraza Piso 4,,449800.0,51,"Exequiel Fernández 6100, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4229046058-exequiel-fernandez-6100-depto-2-dorms-con-terraza-piso-4-_JM
4202057908,4151690686,ALTA,"Arriendo Depto 2d, 2b, 1 Est, Bodega, W.martinez, La Florida",,500000.0,55,"WALKER MARTINEZ / AVDA. LA FLORIDA, La Florida",https://portalinmobiliario.com/MLC-4202057908-arriendo-depto-2d-2b-1-est-bodega-wmartinez-la-florida-_JM
2070820637,4139256828,ALTA,Arriendo Departamento 1 Ambiente  (171180),,430000.0,54,"Inés De Suárez, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2070820637-arriendo-departamento-1-ambiente-171180-_JM
4230665394,4225847352,ALTA,Cercano  A Varios Metros 15 Minutos Caminando Buen Sector,,500000.0,39,"Alonso De Ercilla, 7625, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4230665394-cercano-a-varios-metros-15-minutos-caminando-buen-sector-_JM
2079333567,4164891412,ALTA,"Acogedor Departamento De 1 Dormitorio, Muy Bien Ubicado",,300000.0,38,"Av. Vicuña Mackenna Poniente 6600 - 6900, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2079333567-acogedor-departamento-de-1-dormitorio-muy-bien-ubicado-_JM
4245409782,4206487378,ALTA,"Nuevo Depto 1  D 1 B , Estacionamiento  Y Bodega",,450000.0,38,"Millalongo, 72, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4245409782-nuevo-depto-1-d-1-b-estacionamiento-y-bodega-_JM
4248036870,4212348952,ALTA,Vicuña Mackenna 7197 & Depto Nuevo,,340000.0,39,"5 DIAS SIN  COSTO PARA TU CAMBIO, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4248036870-vicuna-mackenna-7197-depto-nuevo-_JM
4134090056,2079323615,ALTA,"Cercano A Metro, Centro Comercial, Hospitales",,420000.0,39,"Lago Pirihueico 6502, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4134090056-cercano-a-metro-centro-comercial-hospitales-_JM
3951914492,2048431081,ALTA,Depto Nuevo De 2d Y 1b / Sin Comisión,,390000.0,40,"Av. La Florida 10397, La Florida, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-3951914492-depto-nuevo-de-2d-y-1b-sin-comision-_JM
4228883624,4228882944,ALTA,Vicuña Mackenna 10811 Depto 1 Dorm Con Terraza Piso 6,,342000.0,40,"Vicuña Mackenna 10811, La Florida, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-4228883624-vicuna-mackenna-10811-depto-1-dorm-con-terraza-piso-6-_JM
2061589205,2061589165,ALTA,Depto. La Florida - Walker Martinez 288 (2d 2b E),,420000.0,40,"Avenida Walker Martínez, La Florida, La Florida",https://portalinmobiliario.com/MLC-2061589205-depto-la-florida-walker-martinez-288-2d-2b-e-_JM
4108979910,2018304411,ALTA,Depto Arriendo Dormitorio | 1 Baño | 38 M² (nuevo Sin Uso),,390000.0,38,"Gerónimo De Alderete 396, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4108979910-depto-arriendo-dormitorio-1-bano-38-m-nuevo-sin-uso-_JM
4182777504,4182751908,ALTA,Dpto La Florida Con Conectividad Seguro 24/7,,460000.0,65,"Gerónimo De Alderete, La Florida, La Granja, La Florida",https://portalinmobiliario.com/MLC-4182777504-dpto-la-florida-con-conectividad-seguro-247-_JM
4151741734,4096288268,ALTA,Metro Rojas Magallanes 3d/2b/1estac/1bod,,600000.0,65,"METRO ROJAS MAGALLANES, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4151741734-metro-rojas-magallanes-3d2b1estac1bod-_JM
1953787891,1894471237,ALTA,"Casa Con Maravilloso Patio, En Venta En Ñuñoa",17000.0,694361430,207,"Ñuñoa, Parque Juan XXIII",https://portalinmobiliario.com/MLC-1953787891-casa-con-maravilloso-patio-en-venta-en-nunoa-_JM
2049064733,3946807538,ALTA,Casa Con Patente Comercial Campo Deportes,11017.32,450000000.0,90,"Av. Campos De Deportes 1 - 300, Ñuñoa, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-2049064733-casa-con-patente-comercial-campo-deportes-_JM
4202055498,4061329456,ALTA,Casa  5d-3b-4 Estac Sector Sucre,10790.0,440715284,165,"Teniente Montt, 1800 - 2100, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4202055498-casa-5d-3b-4-estac-sector-sucre-_JM
4210791236,4138312906,ALTA,Preciosa Casa En Venta En Ñuñoa,5263.83,215000000.0,66,"PRECIOSA CASA EN VENTA EN ÑUÑOA, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4210791236-preciosa-casa-en-venta-en-nunoa-_JM
4146250894,4155687644,ALTA,"Acogedora Casa Renovada; Piscina; Jardín, Ñuñoa.",8490.0,346772267,96,"VASCO DE GAMA, 1 - 300, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-4146250894-acogedora-casa-renovada-piscina-jardin-nunoa-_JM
2013900107,4211492054,ALTA,Casa Los Tres Antonios Id: 65250,9300.0,379856547,130,"Los Tres Antonios, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2013900107-casa-los-tres-antonios-id-65250-_JM
4235675226,2048429655,ALTA,Propiedad Con Amplio Terreno  En Ñuñoa,8500.0,347180715,82,"Zañartu, 2300, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4235675226-propiedad-con-amplio-terreno-en-nunoa-_JM
4146256458,1973892707,ALTA,Casa En Venta En Ñuñoa 5d + 3b,12990.0,530573822,267,"Casa En Venta En Ñuñoa 5D + 3B, 0, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4146256458-casa-en-venta-en-nunoa-5d-3b-_JM
1967377697,3613377574,ALTA,Inversionistas Ideal Para Cafeteria-gran Conectividad Ñuñoa,20076.0,820000000.0,303,"Alcalde Eduardo Castillo Velasco  , Ñuñoa, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-1967377697-inversionistas-ideal-para-cafeteria-gran-conectividad-nunoa-_JM
2079671751,4108977878,ALTA,Departamento Til Til Id: 109775,2950.0,120492130,30,"Til Til, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2079671751-departamento-til-til-id-109775-_JM
2019974733,2019974355,ALTA,Venta 1d 1b Con Estac. Y Bod. En Ñuñoa,2850.0,116407652,30,"CASTILLO URIZAR, 1 - 300, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2019974733-venta-1d-1b-con-estac-y-bod-en-nunoa-_JM
2072646709,1939504859,ALTA,Depto En Venta Estación De Metro,3564.0,145570832,25,"DEPTO EN VENTA ESTACIÓN DE METRO, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-2072646709-depto-en-venta-estacion-de-metro-_JM
1858366777,4146261162,ALTA,Vendo Depto Nuevo 1d 1b Parque San Eugenio - Metro Ñuble,3000.0,122534370,27,"Av. Vicuña Mackenna 1796, Parque San Eugenio - Metro Ñuble, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-1858366777-vendo-depto-nuevo-1d-1b-parque-san-eugenio-metro-nuble-_JM
2748971784,4188419894,ALTA,Edificio Green,4441.0,181391712,41,"Diag. Ote. 5273, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-2748971784-edificio-green-_JM
4225850026,4225063346,ALTA,Nethaus Vende Precioso Depto. En El Corazón De Ñuñoa,3800.0,155210202,40,"Av. Pedro De Valdivia 2765, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-4225850026-nethaus-vende-precioso-depto-en-el-corazon-de-nunoa-_JM
4230663228,4230663224,ALTA,Depto. Metro Irarrazaval 1d/1b,2990.0,122125922,38,"Av. Gral. Bustamante 600 - 900, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4230663228-depto-metro-irarrazaval-1d1b-_JM
1940273979,2087352671,ALTA,Departamento Sucre Id: 100769,3995.0,163174936,40,"Sucre, Metro Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-1940273979-departamento-sucre-id-100769-_JM
2048433737,3951892918,ALTA,1 Dormitorio 1 Baño Estacionamiento  (169289),3700.0,151125723,39,"VICUÑA MACKENNA 600 - 900, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-2048433737-1-dormitorio-1-bano-estacionamiento-169289-_JM
3824365974,3624956744,ALTA,"Sin Comisión!! Departamento En Av. Holanda  3330, Ñuñoa",5500.0,224646345,59,"Holanda 3330, Ñuñoa, Plaza Ñuñoa, Ñuñoa",https://portalinmobiliario.com/MLC-3824365974-sin-comision-departamento-en-av-holanda-3330-nunoa-_JM
4234031816,3728085668,ALTA,Departamentos Nuevos- Edificio Inteligente- Metro Villa Frei,6074.0,248091254,61,"METRO VILLA FREI / IRARRÁZAVAL, Diagonal Oriente, Ñuñoa",https://portalinmobiliario.com/MLC-4234031816-departamentos-nuevos-edificio-inteligente-metro-villa-frei-_JM
1973924017,3763887178,ALTA,Dpto 2d 2b En Ñuñoa | Sector Parque Juan Xxiii,4790.0,195646544,60,"PARQUE JUAN XXIII, Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-1973924017-dpto-2d-2b-en-nunoa-sector-parque-juan-xxiii-_JM
4179283112,1858974139,ALTA,"Buena Ubicación, Metro Monseñor Eyzaguirre, Vista Despejada",6500.0,265491135,62,"Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-4179283112-buena-ubicacion-metro-monsenor-eyzaguirre-vista-despejada-_JM
1943861595,1946224111,ALTA,Departamento En Venta De 2 Dorm. En Ñuñoa,3500.0,142956765,59,"Vicuña Mackenna, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-1943861595-departamento-en-venta-de-2-dorm-en-nunoa-_JM
4168007308,4162521780,ALTA,Departamento Diseño Polilla,3950.0,161336920,47,"Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4168007308-departamento-diseno-polilla-_JM
3964387258,3838036152,ALTA,"Departamento  2d Y 1 B, Est Y Bod, Metro Plaza Egaña, Ñuñoa.",4900.0,200139471,45,"Hannover 5400 - 5700, Ñuñoa, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-3964387258-departamento-2d-y-1-b-est-y-bod-metro-plaza-egana-nunoa-_JM
4085053272,4061322300,ALTA,"Vendo Depto 2d 1b 1e 1b En Barrio Italia, Ñuñoa.",4290.0,175224149,47,"Condell 1777, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4085053272-vendo-depto-2d-1b-1e-1b-en-barrio-italia-nunoa-_JM
2076884199,2076837443,ALTA,"Av. Irarrazaval / Cercano A Metro, 2 Dorm, 2 B, Estac, Bod",3720.0,151942619,45,"Avenida Irarrázaval 425, Ñuñoa, Región Metropolitana De Santiago 7750000, Chile, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-2076884199-av-irarrazaval-cercano-a-metro-2-dorm-2-b-estac-bod-_JM
4105564262,1978671513,ALTA,Departamento En Venta De 1 Dorm. En Ñuñoa,3400.0,138872286,34,"Departamento En Venta De 1 Dorm. En Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4105564262-departamento-en-venta-de-1-dorm-en-nunoa-_JM
2007813139,3989370466,ALTA,Ortuzar/irarrazaval/montenegro C_422970,3400.0,138872286,34,"Parque Juan XXIII, Ñuñoa",https://portalinmobiliario.com/MLC-2007813139-ortuzarirarrazavalmontenegro-c422970-_JM
2082161201,2082127643,ALTA,Departamento En Venta 1d/1b Metro Ñuble,2700.0,110280933,34,"Metro Ñuble, Parque San Eugenio - Metro Ñuble, Ñuñoa",https://portalinmobiliario.com/MLC-2082161201-departamento-en-venta-1d1b-metro-nuble-_JM
